<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.08.01	16:00:00	1944.169	1944.201	1941.923	1943.071	3290	0	200
2023.08.01	17:00:00	1943.080	1943.556	1941.209	1942.717	2919	0	200
2023.08.01	18:00:00	1942.713	1945.420	1942.713	1944.256	2541	0	200
2023.08.01	19:00:00	1944.235	1945.501	1943.963	1944.370	2290	0	200
2023.08.01	20:00:00	1944.402	1944.812	1944.040	1944.081	1275	0	200
2023.08.01	22:00:00	1949.570	1951.827	1948.532	1951.131	5250	0	200
2023.08.01	23:00:00	1951.135	1952.858	1950.501	1952.146	3023	0	200
2023.08.02	00:00:00	1952.140	1952.381	1948.366	1949.269	3570	0	200
2023.08.02	01:00:00	1949.237	1949.809	1947.648	1947.666	3659	0	200
2023.08.02	02:00:00	1947.634	1949.838	1947.122	1948.197	3804	0	200
2023.08.02	03:00:00	1948.207	1949.447	1946.676	1949.275	2884	0	200
2023.08.02	04:00:00	1949.268	1949.340	1945.283	1946.348	2508	0	200
2023.08.02	05:00:00	1946.348	1949.899	1946.347	1948.871	3607	0	200
2023.08.02	06:00:00	1948.903	1950.351	1947.963	1949.019	3832	0	200
2023.08.02	07:00:00	1949.049	1950.251	1947.712	1948.372	4245	0	200
2023.08.02	08:00:00	1948.414	1951.848	1948.330	1949.794	4247	0	200
2023.08.02	09:00:00	1949.793	1951.234	1948.344	1949.573	3479	0	200
2023.08.02	10:00:00	1949.575	1952.985	1948.260	1952.612	2980	0	200
2023.08.02	11:00:00	1952.587	1954.752	1950.369	1950.621	3880	0	200
2023.08.02	12:00:00	1950.657	1951.821	1943.730	1945.601	9510	0	200
2023.08.02	13:00:00	1945.568	1947.648	1943.515	1945.060	7205	0	200
2023.08.02	14:00:00	1945.090	1945.246	1933.951	1935.878	9080	0	200
2023.08.02	15:00:00	1935.842	1936.897	1932.864	1935.520	5835	0	200
2023.08.02	16:00:00	1935.489	1938.401	1935.087	1935.610	4072	0	200
2023.08.02	17:00:00	1935.648	1939.091	1935.469	1936.559	3349	0	200
2023.08.02	18:00:00	1936.559	1936.760	1935.622	1936.447	2354	0	200
2023.08.02	19:00:00	1936.445	1936.850	1934.979	1935.182	2367	0	200
2023.08.02	20:00:00	1935.151	1935.489	1934.388	1934.487	1300	0	200
2023.08.02	22:00:00	1935.061	1936.927	1934.750	1936.398	1752	0	200
2023.08.02	23:00:00	1936.394	1936.594	1935.594	1936.000	1245	0	200
2023.08.03	00:00:00	1936.025	1936.985	1935.274	1935.493	2359	0	200
2023.08.03	01:00:00	1935.491	1938.822	1935.110	1936.811	3301	0	200
2023.08.03	02:00:00	1936.780	1938.186	1935.967	1936.238	2846	0	200
2023.08.03	03:00:00	1936.232	1937.318	1933.917	1937.228	2631	0	200
2023.08.03	04:00:00	1937.249	1937.900	1933.892	1933.986	2967	0	200
2023.08.03	05:00:00	1934.004	1935.575	1932.955	1935.119	3846	0	200
2023.08.03	06:00:00	1935.140	1936.065	1932.719	1933.443	4098	0	200
2023.08.03	07:00:00	1933.474	1938.206	1930.777	1936.873	5082	0	200
2023.08.03	08:00:00	1936.881	1938.370	1934.729	1937.756	4621	0	200
2023.08.03	09:00:00	1937.755	1937.777	1935.442	1936.109	3620	0	200
2023.08.03	10:00:00	1936.101	1937.406	1932.804	1934.306	3523	0	200
2023.08.03	11:00:00	1934.337	1937.056	1933.136	1935.001	4460	0	200
2023.08.03	12:00:00	1935.000	1938.343	1929.496	1932.844	9932	0	200
2023.08.03	13:00:00	1932.876	1937.741	1930.346	1932.303	8803	0	200
2023.08.03	14:00:00	1932.333	1938.597	1932.333	1934.930	9021	0	200
2023.08.03	15:00:00	1934.926	1938.673	1932.685	1933.021	5317	0	200
2023.08.03	16:00:00	1933.021	1935.882	1932.817	1935.644	3337	0	200
2023.08.03	17:00:00	1935.631	1935.817	1933.227	1934.721	2912	0	200
2023.08.03	18:00:00	1934.721	1935.287	1932.650	1933.127	2354	0	200
2023.08.03	19:00:00	1933.104	1934.443	1932.490	1934.212	2304	0	200
2023.08.03	20:00:00	1934.207	1934.686	1933.925	1934.169	1479	0	200
2023.08.03	22:00:00	1934.247	1937.004	1934.185	1935.469	2174	0	200
2023.08.03	23:00:00	1935.472	1935.777	1934.751	1935.774	1184	0	200
2023.08.04	00:00:00	1935.747	1936.705	1934.814	1936.705	2315	0	200
2023.08.04	01:00:00	1936.715	1937.964	1935.532	1936.481	3839	0	200
2023.08.04	02:00:00	1936.482	1937.494	1934.662	1935.125	3643	0	200
2023.08.04	03:00:00	1935.127	1936.516	1934.320	1935.160	2526	0	200
2023.08.04	04:00:00	1935.160	1935.486	1933.126	1934.517	2625	0	200
2023.08.04	05:00:00	1934.529	1937.429	1934.227	1936.241	2889	0	200
2023.08.04	06:00:00	1936.248	1936.343	1932.094	1933.032	3694	0	200
2023.08.04	07:00:00	1932.999	1934.072	1932.118	1932.832	3834	0	200
2023.08.04	08:00:00	1932.856	1933.615	1932.140	1932.351	3170	0	200
2023.08.04	09:00:00	1932.379	1934.142	1932.170	1933.458	2928	0	200
2023.08.04	10:00:00	1933.489	1933.772	1931.219	1932.700	3075	0	200
2023.08.04	11:00:00	1932.731	1933.353	1931.281	1932.269	3208	0	200
2023.08.04	12:00:00	1932.270	1942.529	1925.221	1939.011	12446	0	200
2023.08.04	13:00:00	1938.980	1946.752	1938.689	1943.404	12580	0	200
2023.08.04	14:00:00	1943.370	1943.964	1938.786	1938.997	7161	0	200
2023.08.04	15:00:00	1938.971	1943.934	1937.513	1942.672	4593	0	200
2023.08.04	16:00:00	1942.640	1943.486	1940.774	1941.694	3471	0	200
2023.08.04	17:00:00	1941.686	1942.167	1940.553	1941.921	3017	0	200
2023.08.04	18:00:00	1941.921	1942.075	1939.779	1941.220	2831	0	200
2023.08.04	19:00:00	1941.256	1942.579	1940.677	1941.338	2632	0	200
2023.08.04	20:00:00	1941.306	1943.279	1941.138	1942.483	1955	0	200
2023.08.06	22:00:00	1942.559	1946.648	1942.415	1943.690	2512	0	200
2023.08.06	23:00:00	1943.657	1943.882	1942.692	1943.790	1864	0	200
2023.08.07	00:00:00	1943.785	1945.267	1942.947	1944.274	2505	0	200
2023.08.07	01:00:00	1944.274	1944.274	1941.167	1942.357	3384	0	200
2023.08.07	02:00:00	1942.351	1942.839	1940.124	1940.842	2757	0	200
2023.08.07	03:00:00	1940.828	1941.648	1938.156	1939.320	2598	0	200
2023.08.07	04:00:00	1939.299	1939.448	1937.415	1938.789	2405	0	200
2023.08.07	05:00:00	1938.784	1938.894	1936.139	1936.526	2823	0	200
2023.08.07	06:00:00	1936.530	1938.103	1935.226	1937.106	3710	0	200
2023.08.07	07:00:00	1937.101	1938.063	1935.436	1936.728	3783	0	200
2023.08.07	08:00:00	1936.714	1936.743	1934.442	1936.149	3393	0	200
2023.08.07	09:00:00	1936.162	1937.563	1934.178	1934.237	3146	0	200
2023.08.07	10:00:00	1934.206	1935.562	1933.360	1935.211	3424	0	200
2023.08.07	11:00:00	1935.231	1936.333	1933.762	1936.180	3046	0	200
2023.08.07	12:00:00	1936.172	1938.155	1933.537	1937.848	4530	0	200
2023.08.07	13:00:00	1937.876	1941.653	1933.330	1933.411	5800	0	200
2023.08.07	14:00:00	1933.377	1936.861	1931.462	1934.134	5514	0	200
2023.08.07	15:00:00	1934.109	1935.349	1931.871	1932.460	3972	0	200
2023.08.07	16:00:00	1932.464	1934.913	1932.074	1934.372	3168	0	200
2023.08.07	17:00:00	1934.341	1936.947	1934.104	1935.975	2682	0	200
2023.08.07	18:00:00	1935.977	1937.041	1935.606	1936.932	2584	0	200
2023.08.07	19:00:00	1936.933	1937.591	1936.121	1936.650	2230	0	200
2023.08.07	20:00:00	1936.619	1936.635	1935.693	1936.492	1215	0	200
2023.08.07	22:00:00	1936.589	1937.290	1935.561	1936.022	1514	0	200
2023.08.07	23:00:00	1936.023	1938.031	1936.023	1936.732	1781	0	200
2023.08.08	00:00:00	1936.763	1937.305	1935.118	1935.693	2424	0	200
2023.08.08	01:00:00	1935.692	1935.692	1931.484	1931.577	3748	0	200
2023.08.08	02:00:00	1931.568	1935.168	1931.087	1934.891	3519	0	200
2023.08.08	03:00:00	1934.890	1935.182	1932.910	1933.105	2653	0	200
2023.08.08	04:00:00	1933.074	1934.610	1932.573	1934.396	2173	0	200
2023.08.08	05:00:00	1934.404	1934.813	1932.546	1933.983	2934	0	200
2023.08.08	06:00:00	1933.978	1934.747	1932.553	1933.126	3611	0	200
2023.08.08	07:00:00	1933.095	1934.258	1930.162	1930.393	4207	0	200
2023.08.08	08:00:00	1930.426	1935.095	1930.426	1935.089	3876	0	200
2023.08.08	09:00:00	1935.053	1935.509	1932.741	1934.890	3776	0	200
2023.08.08	10:00:00	1934.894	1935.377	1930.372	1930.616	3387	0	200
2023.08.08	11:00:00	1930.616	1933.180	1928.087	1928.916	4234	0	200
2023.08.08	12:00:00	1928.925	1929.647	1923.489	1925.302	7359	0	200
2023.08.08	13:00:00	1925.270	1928.944	1922.508	1926.363	7569	0	200
2023.08.08	14:00:00	1926.327	1931.847	1924.843	1927.079	6047	0	200
2023.08.08	15:00:00	1927.110	1928.012	1925.147	1925.774	4403	0	200
2023.08.08	16:00:00	1925.777	1928.401	1924.639	1925.306	3203	0	200
2023.08.08	17:00:00	1925.311	1926.344	1923.561	1925.484	3434	0	200
2023.08.08	18:00:00	1925.484	1926.180	1924.329	1925.280	2650	0	200
2023.08.08	19:00:00	1925.247	1926.562	1924.575	1924.796	2334	0	200
2023.08.08	20:00:00	1924.764	1925.221	1924.491	1925.020	1217	0	200
2023.08.08	22:00:00	1924.997	1925.473	1924.551	1924.975	1021	0	200
2023.08.08	23:00:00	1924.978	1925.699	1924.803	1925.569	1176	0	200
2023.08.09	00:00:00	1925.574	1926.469	1924.732	1925.018	1856	0	200
2023.08.09	01:00:00	1925.005	1929.008	1924.187	1927.598	3572	0	200
2023.08.09	02:00:00	1927.620	1930.563	1927.422	1929.600	3170	0	200
2023.08.09	03:00:00	1929.606	1930.816	1928.489	1930.111	2864	0	200
2023.08.09	04:00:00	1930.103	1931.006	1929.512	1930.330	2284	0	200
2023.08.09	05:00:00	1930.357	1932.116	1930.118	1931.138	2891	0	200
2023.08.09	06:00:00	1931.127	1932.204	1928.535	1930.101	3207	0	200
2023.08.09	07:00:00	1930.071	1931.265	1929.377	1930.543	3471	0	200
2023.08.09	08:00:00	1930.515	1930.769	1927.435	1928.005	3371	0	200
2023.08.09	09:00:00	1927.970	1928.283	1925.843	1926.147	2994	0	200
2023.08.09	10:00:00	1926.114	1926.479	1924.543	1925.150	2850	0	200
2023.08.09	11:00:00	1925.152	1925.992	1923.109	1924.488	3143	0	200
2023.08.09	12:00:00	1924.458	1926.331	1921.948	1924.853	5163	0	200
2023.08.09	13:00:00	1924.843	1925.951	1921.290	1922.731	5463	0	200
2023.08.09	14:00:00	1922.726	1927.496	1915.971	1917.319	7312	0	200
2023.08.09	15:00:00	1917.284	1918.595	1915.432	1916.653	5182	0	200
2023.08.09	16:00:00	1916.683	1918.120	1915.666	1916.270	3493	0	200
2023.08.09	17:00:00	1916.271	1917.908	1915.961	1916.322	3143	0	200
2023.08.09	18:00:00	1916.334	1916.428	1915.413	1916.119	2583	0	200
2023.08.09	19:00:00	1916.116	1916.879	1915.493	1915.493	2224	0	200
2023.08.09	20:00:00	1915.462	1915.626	1913.983	1914.820	1591	0	200
2023.08.09	22:00:00	1914.776	1916.464	1914.623	1916.273	1555	0	200
2023.08.09	23:00:00	1916.274	1916.892	1916.251	1916.688	1209	0	200
2023.08.10	00:00:00	1916.688	1917.390	1915.610	1916.958	2289	0	200
2023.08.10	01:00:00	1916.971	1918.909	1915.363	1917.964	3656	0	200
2023.08.10	02:00:00	1917.962	1919.130	1917.027	1917.033	2853	0	200
2023.08.10	03:00:00	1917.019	1919.029	1916.905	1918.637	2400	0	200
2023.08.10	04:00:00	1918.636	1918.795	1916.271	1916.715	2098	0	200
2023.08.10	05:00:00	1916.709	1919.103	1915.755	1918.325	2818	0	200
2023.08.10	06:00:00	1918.312	1919.006	1915.465	1917.994	3434	0	200
2023.08.10	07:00:00	1917.963	1920.576	1917.293	1919.316	3751	0	200
2023.08.10	08:00:00	1919.314	1921.193	1918.575	1919.334	3456	0	200
2023.08.10	09:00:00	1919.381	1921.403	1919.112	1920.870	2715	0	200
2023.08.10	10:00:00	1920.866	1922.278	1919.800	1921.710	2881	0	200
2023.08.10	11:00:00	1921.743	1922.628	1920.778	1921.817	3218	0	200
2023.08.10	12:00:00	1921.811	1929.836	1921.164	1926.233	12320	0	200
2023.08.10	13:00:00	1926.203	1927.138	1918.805	1922.701	10239	0	200
2023.08.10	14:00:00	1922.667	1922.897	1913.260	1915.013	7607	0	200
2023.08.10	15:00:00	1914.980	1920.265	1912.825	1919.961	5452	0	200
2023.08.10	16:00:00	1919.995	1921.660	1919.460	1920.503	3710	0	200
2023.08.10	17:00:00	1920.474	1920.927	1913.405	1913.669	4541	0	200
2023.08.10	18:00:00	1913.638	1915.013	1912.839	1914.901	3690	0	200
2023.08.10	19:00:00	1914.895	1915.078	1913.006	1913.289	2833	0	200
2023.08.10	20:00:00	1913.255	1913.626	1912.096	1912.359	1621	0	200
2023.08.10	22:00:00	1912.730	1913.354	1912.035	1912.692	1583	0	200
2023.08.10	23:00:00	1912.691	1912.691	1910.698	1912.358	1526	0	200
2023.08.11	00:00:00	1912.358	1915.087	1911.858	1914.645	1940	0	200
2023.08.11	01:00:00	1914.612	1915.634	1914.268	1915.488	3192	0	200
2023.08.11	02:00:00	1915.464	1915.945	1914.153	1914.722	2546	0	200
2023.08.11	03:00:00	1914.692	1915.561	1913.000	1914.581	2584	0	200
2023.08.11	04:00:00	1914.581	1914.760	1912.584	1913.410	2010	0	200
2023.08.11	05:00:00	1913.412	1915.897	1912.702	1915.653	2891	0	200
2023.08.11	06:00:00	1915.622	1917.541	1915.328	1916.248	3183	0	200
2023.08.11	07:00:00	1916.253	1917.965	1915.752	1917.851	3608	0	200
2023.08.11	08:00:00	1917.844	1919.338	1916.021	1918.938	3308	0	200
2023.08.11	09:00:00	1918.958	1919.769	1917.036	1917.920	3025	0	200
2023.08.11	10:00:00	1917.933	1918.344	1917.083	1917.928	2518	0	200
2023.08.11	11:00:00	1917.907	1919.041	1917.374	1918.954	2754	0	200
2023.08.11	12:00:00	1918.972	1920.882	1913.106	1915.983	7101	0	200
2023.08.11	13:00:00	1916.015	1917.722	1912.837	1916.149	6957	0	200
2023.08.11	14:00:00	1916.447	1920.727	1915.166	1918.569	7620	0	200
2023.08.11	15:00:00	1918.535	1919.514	1912.926	1913.978	4929	0	200
2023.08.11	16:00:00	1913.992	1915.216	1913.507	1914.284	3324	0	200
2023.08.11	17:00:00	1914.280	1915.443	1913.039	1913.183	2847	0	200
2023.08.11	18:00:00	1913.214	1913.792	1912.444	1913.339	2365	0	200
2023.08.11	19:00:00	1913.356	1913.694	1912.175	1913.548	2288	0	200
2023.08.11	20:00:00	1913.517	1913.993	1912.893	1913.786	1283	0	200
2023.08.13	22:00:00	1913.666	1915.181	1913.350	1913.663	1544	0	200
2023.08.13	23:00:00	1913.667	1914.356	1912.395	1913.620	1767	0	200
2023.08.14	00:00:00	1913.620	1913.719	1910.675	1911.002	2828	0	200
2023.08.14	01:00:00	1910.989	1912.801	1910.060	1911.512	4028	0	200
2023.08.14	02:00:00	1911.479	1912.683	1910.572	1911.975	3152	0	200
2023.08.14	03:00:00	1911.942	1913.537	1911.543	1912.696	2666	0	200
2023.08.14	04:00:00	1912.694	1913.105	1911.766	1912.355	2145	0	200
2023.08.14	05:00:00	1912.363	1914.450	1911.900	1912.902	2723	0	200
2023.08.14	06:00:00	1912.869	1914.013	1911.454	1912.059	2927	0	200
2023.08.14	07:00:00	1912.014	1915.913	1910.560	1914.408	4484	0	200
2023.08.14	08:00:00	1914.439	1916.156	1913.851	1914.230	3560	0	200
2023.08.14	09:00:00	1914.221	1914.365	1912.193	1913.923	2970	0	200
2023.08.14	10:00:00	1913.922	1914.918	1913.162	1914.363	2744	0	200
2023.08.14	11:00:00	1914.360	1914.916	1913.299	1913.927	2902	0	200
2023.08.14	12:00:00	1913.922	1913.978	1905.920	1910.316	7109	0	200
2023.08.14	13:00:00	1910.310	1910.899	1902.465	1904.195	6685	0	200
2023.08.14	14:00:00	1904.161	1911.531	1903.205	1908.436	6537	0	200
2023.08.14	15:00:00	1908.454	1911.281	1908.166	1910.612	4290	0	200
2023.08.14	16:00:00	1910.581	1913.155	1910.581	1911.856	3707	0	200
2023.08.14	17:00:00	1911.826	1913.067	1910.142	1910.233	2884	0	200
2023.08.14	18:00:00	1910.236	1910.531	1907.722	1908.013	2665	0	200
2023.08.14	19:00:00	1907.989	1908.203	1907.175	1907.563	2399	0	200
2023.08.14	20:00:00	1907.523	1907.834	1906.879	1907.415	1297	0	200
2023.08.14	22:00:00	1907.259	1907.723	1907.128	1907.518	1057	0	200
2023.08.14	23:00:00	1907.500	1908.039	1904.834	1907.557	1899	0	200
2023.08.15	00:00:00	1907.567	1907.694	1904.919	1907.111	2245	0	200
2023.08.15	01:00:00	1907.129	1908.036	1903.671	1906.042	4474	0	200
2023.08.15	02:00:00	1906.042	1906.853	1904.687	1906.042	3563	0	200
2023.08.15	03:00:00	1906.014	1907.619	1905.518	1907.124	2483	0	200
2023.08.15	04:00:00	1907.125	1907.321	1906.434	1906.541	1795	0	200
2023.08.15	05:00:00	1906.534	1907.455	1904.154	1905.106	3301	0	200
2023.08.15	06:00:00	1905.137	1907.040	1903.921	1904.991	3969	0	200
2023.08.15	07:00:00	1904.959	1905.449	1903.479	1904.921	3912	0	200
2023.08.15	08:00:00	1904.926	1905.119	1903.064	1904.195	3792	0	200
2023.08.15	09:00:00	1904.202	1904.907	1902.891	1904.421	3310	0	200
2023.08.15	10:00:00	1904.418	1904.849	1902.565	1903.870	3349	0	200
2023.08.15	11:00:00	1903.836	1904.231	1901.808	1904.166	3491	0	200
2023.08.15	12:00:00	1904.167	1905.775	1896.208	1903.401	9088	0	200
2023.08.15	13:00:00	1903.431	1907.400	1899.992	1903.727	8930	0	200
2023.08.15	14:00:00	1903.757	1911.563	1902.615	1909.956	7869	0	200
2023.08.15	15:00:00	1909.996	1911.057	1906.510	1906.820	5395	0	200
2023.08.15	16:00:00	1906.802	1907.377	1903.434	1903.601	3530	0	200
2023.08.15	17:00:00	1903.600	1905.439	1903.255	1904.359	3634	0	200
2023.08.15	18:00:00	1904.389	1905.285	1902.474	1902.575	2921	0	200
2023.08.15	19:00:00	1902.562	1903.763	1902.425	1902.664	3232	0	200
2023.08.15	20:00:00	1902.632	1903.540	1901.332	1901.570	1786	0	200
2023.08.15	22:00:00	1901.901	1902.482	1901.180	1901.428	1483	0	200
2023.08.15	23:00:00	1901.433	1902.183	1900.244	1901.419	1653	0	200
2023.08.16	00:00:00	1901.412	1902.424	1900.935	1902.219	2206	0	200
2023.08.16	01:00:00	1902.195	1904.078	1900.446	1902.738	3794	0	200
2023.08.16	02:00:00	1902.702	1904.683	1902.466	1903.776	3140	0	200
2023.08.16	03:00:00	1903.774	1905.273	1903.652	1904.071	2510	0	200
2023.08.16	04:00:00	1904.061	1904.583	1902.741	1903.936	1957	0	200
2023.08.16	05:00:00	1903.937	1905.399	1903.419	1905.086	2850	0	200
2023.08.16	06:00:00	1905.089	1906.508	1904.659	1905.474	3441	0	200
2023.08.16	07:00:00	1905.495	1905.641	1902.811	1904.510	3584	0	200
2023.08.16	08:00:00	1904.511	1905.643	1903.413	1905.351	3172	0	200
2023.08.16	09:00:00	1905.353	1907.146	1905.225	1906.030	3078	0	200
2023.08.16	10:00:00	1906.027	1906.726	1905.642	1906.050	2785	0	200
2023.08.16	11:00:00	1906.015	1906.632	1903.041	1903.056	2885	0	200
2023.08.16	12:00:00	1903.044	1904.151	1899.911	1900.754	5310	0	200
2023.08.16	13:00:00	1900.723	1906.383	1899.308	1904.176	6480	0	200
2023.08.16	14:00:00	1904.145	1905.952	1903.179	1904.595	5209	0	200
2023.08.16	15:00:00	1904.593	1904.760	1901.266	1901.885	4012	0	200
2023.08.16	16:00:00	1901.872	1902.530	1898.822	1899.400	3539	0	200
2023.08.16	17:00:00	1899.428	1899.513	1896.934	1898.410	3487	0	200
2023.08.16	18:00:00	1898.421	1899.464	1894.468	1894.953	4968	0	200
2023.08.16	19:00:00	1894.919	1895.457	1891.670	1892.183	3911	0	200
2023.08.16	20:00:00	1892.215	1893.626	1891.798	1892.005	1953	0	200
2023.08.16	22:00:00	1892.167	1894.924	1892.167	1894.305	1813	0	200
2023.08.16	23:00:00	1894.312	1894.340	1892.251	1893.295	2499	0	200
2023.08.17	00:00:00	1893.298	1893.329	1890.890	1892.724	2756	0	200
2023.08.17	01:00:00	1892.725	1892.930	1889.432	1892.638	4113	0	200
2023.08.17	02:00:00	1892.596	1893.757	1892.180	1893.693	3192	0	200
2023.08.17	03:00:00	1893.687	1893.906	1892.345	1892.721	2655	0	200
2023.08.17	04:00:00	1892.721	1893.853	1892.243	1893.718	2050	0	200
2023.08.17	05:00:00	1893.724	1893.879	1892.051	1893.394	2560	0	200
2023.08.17	06:00:00	1893.403	1897.180	1892.666	1897.180	3382	0	200
2023.08.17	07:00:00	1897.148	1897.499	1895.326	1896.385	3618	0	200
2023.08.17	08:00:00	1896.355	1896.449	1893.713	1893.946	3184	0	200
2023.08.17	09:00:00	1893.916	1895.192	1893.604	1895.192	2924	0	200
2023.08.17	10:00:00	1895.189	1899.199	1895.104	1897.911	3909	0	200
2023.08.17	11:00:00	1897.912	1899.437	1896.912	1898.822	3680	0	200
2023.08.17	12:00:00	1898.791	1902.139	1896.656	1899.474	7006	0	200
2023.08.17	13:00:00	1899.443	1903.413	1895.719	1895.914	7499	0	200
2023.08.17	14:00:00	1895.882	1897.589	1893.809	1895.355	6150	0	200
2023.08.17	15:00:00	1895.344	1896.332	1889.090	1889.428	4477	0	200
2023.08.17	16:00:00	1889.416	1891.165	1887.511	1888.326	3776	0	200
2023.08.17	17:00:00	1888.329	1888.433	1884.996	1886.109	3688	0	200
2023.08.17	18:00:00	1886.129	1886.930	1885.056	1886.579	3021	0	200
2023.08.17	19:00:00	1886.610	1890.078	1886.560	1889.039	3432	0	200
2023.08.17	20:00:00	1888.999	1889.517	1888.352	1889.179	1387	0	200
2023.08.17	22:00:00	1889.481	1890.151	1888.993	1889.829	1464	0	200
2023.08.17	23:00:00	1889.830	1891.622	1889.225	1891.227	1729	0	200
2023.08.18	00:00:00	1891.231	1893.830	1890.633	1893.283	2382	0	200
2023.08.18	01:00:00	1893.314	1895.100	1892.424	1893.552	3978	0	200
2023.08.18	02:00:00	1893.521	1894.863	1892.830	1893.166	3094	0	200
2023.08.18	03:00:00	1893.137	1893.579	1891.623	1892.674	2767	0	200
2023.08.18	04:00:00	1892.674	1893.304	1891.141	1892.145	2281	0	200
2023.08.18	05:00:00	1892.144	1894.059	1891.636	1893.603	2769	0	200
2023.08.18	06:00:00	1893.640	1893.850	1891.775	1892.115	3731	0	200
2023.08.18	07:00:00	1892.091	1893.934	1891.870	1892.547	3940	0	200
2023.08.18	08:00:00	1892.530	1893.483	1891.350	1891.992	3315	0	200
2023.08.18	09:00:00	1891.986	1892.804	1891.353	1892.709	2709	0	200
2023.08.18	10:00:00	1892.705	1895.498	1892.702	1894.179	2988	0	200
2023.08.18	11:00:00	1894.202	1895.021	1893.207	1893.721	2961	0	200
2023.08.18	12:00:00	1893.755	1894.806	1888.425	1890.193	5262	0	200
2023.08.18	13:00:00	1890.207	1896.549	1889.332	1893.793	7035	0	200
2023.08.18	14:00:00	1893.804	1894.828	1891.590	1893.571	5301	0	200
2023.08.18	15:00:00	1893.570	1893.622	1890.415	1891.206	3907	0	200
2023.08.18	16:00:00	1891.176	1891.897	1888.612	1889.486	3305	0	200
2023.08.18	17:00:00	1889.511	1890.291	1886.724	1888.917	3398	0	200
2023.08.18	18:00:00	1888.918	1889.210	1887.572	1888.433	2538	0	200
2023.08.18	19:00:00	1888.428	1889.803	1887.538	1889.248	2704	0	200
2023.08.18	20:00:00	1889.210	1889.935	1888.309	1889.529	1552	0	200
2023.08.20	22:00:00	1889.357	1890.823	1889.283	1890.301	1451	0	200
2023.08.20	23:00:00	1890.304	1890.304	1888.800	1889.919	1724	0	200
2023.08.21	00:00:00	1889.934	1891.111	1889.851	1889.907	2148	0	200
2023.08.21	01:00:00	1889.881	1889.984	1884.860	1885.409	4195	0	200
2023.08.21	02:00:00	1885.410	1892.828	1884.547	1892.602	3935	0	200
2023.08.21	03:00:00	1892.602	1893.481	1890.401	1891.643	2953	0	200
2023.08.21	04:00:00	1891.628	1893.483	1891.445	1892.455	2364	0	200
2023.08.21	05:00:00	1892.454	1894.015	1887.814	1888.000	3625	0	200
2023.08.21	06:00:00	1887.969	1889.521	1887.372	1888.842	3427	0	200
2023.08.21	07:00:00	1888.872	1890.332	1887.947	1888.104	3977	0	200
2023.08.21	08:00:00	1888.102	1889.323	1887.532	1888.614	3264	0	200
2023.08.21	09:00:00	1888.636	1890.724	1888.259	1889.441	3206	0	200
2023.08.21	10:00:00	1889.444	1889.560	1886.760	1888.637	3192	0	200
2023.08.21	11:00:00	1888.636	1893.109	1887.855	1892.879	3609	0	200
2023.08.21	12:00:00	1892.852	1897.532	1892.746	1897.101	6791	0	200
2023.08.21	13:00:00	1897.132	1898.500	1888.554	1889.981	7698	0	200
2023.08.21	14:00:00	1890.014	1891.074	1885.182	1886.797	6236	0	200
2023.08.21	15:00:00	1886.798	1889.733	1885.864	1889.146	3992	0	200
2023.08.21	16:00:00	1889.176	1893.186	1889.072	1892.551	3269	0	200
2023.08.21	17:00:00	1892.549	1895.337	1892.473	1894.335	3365	0	200
